0.16143869663692878,0.021663895230805807,0.3625139032157143
0.9621177463807327,0.5075841739800564,0.07326212632989482
0.11668542211906541,0.2530121460072554,0.5054899171685202
0.10626876934069496,0.5679338759889725,0.5943223502444205
0.7128760989633925,0.4318391866241008,0.6603526590527307
0.8969807516489626,0.8782371519097548,0.1900002762772296
0.4660135765112694,0.4887651564233467,0.8146731661193727
0.17124490241176982,0.2542634756470127,0.0004995315297958713
0.14193414599984833,0.7265965778788338,0.18462961798616528
0.8687374672599149,0.9568574978762787,0.27619668003360054
